Unnamed: 0,key,read_or_not
4744,76561198090847418,1
4745,76561198090898903,1
4746,76561198090946371,1
4747,76561198090999024,1
4748,76561198091041559,1
4749,76561198091052867,1
4750,76561198091094891,1
4751,76561198091129331,1
4752,76561198091144784,1
4753,76561198091179618,1
4754,76561198091225169,1
4755,76561198091239006,1
4756,76561198091263883,1
4757,76561198091422556,1
4758,76561198091430478,1
4759,76561198091566836,1
4760,76561198091704274,1
4761,76561198091858482,1
4762,76561198091991379,1
4763,76561198092076669,1
4764,76561198092101813,1
4765,76561198092106006,1
4766,76561198092143636,1
4767,76561198092157793,1
4768,76561198092251415,1
4769,76561198092334935,1
4770,76561198092340044,1
4771,76561198092349299,1
4772,76561198092414136,1
4773,76561198092417310,1
4774,76561198092428508,1
4775,76561198092521759,1
4776,76561198092579034,1
4777,76561198092582418,1
4778,76561198092587107,1
4779,76561198092723984,1
4780,76561198092769668,1
4781,76561198092966548,1
4782,76561198093041280,1
4783,76561198093064828,1
4784,76561198093096417,1
4785,76561198093299235,1
4786,76561198093579233,1
4787,76561198093611869,1
4788,76561198093663796,1
4789,76561198093742956,1
4790,76561198093854399,1
4791,76561198093995492,1
4792,76561198094068146,1
4793,76561198094077416,1
4794,76561198094159680,1
4795,76561198094178884,1
4796,76561198094260086,1
4797,76561198094263791,1
4798,76561198094374056,1
4799,76561198094389864,1
4800,76561198094406287,1
4801,76561198094484248,1
4802,76561198094548024,1
4803,76561198094585424,1
4804,76561198094649461,1
4805,76561198094721734,1
4806,76561198094914767,1
4807,76561198095039843,1
4808,76561198095185840,1
4809,76561198095270526,1
4810,76561198095336086,1
4811,76561198095522229,1
4812,76561198095535472,1
4813,76561198095718901,1
4814,76561198095773273,1
4815,76561198095809460,1
4816,76561198095887420,1
4817,76561198095907849,1
4818,76561198096075055,1
4819,76561198096246638,1
4820,76561198096368383,1
4821,76561198096547486,1
4822,76561198096629505,1
4823,76561198096675515,1
4824,76561198096678272,1
4825,76561198096701665,1
4826,76561198096713761,1
4827,76561198096795687,1
4828,76561198097036861,1
4829,76561198097077952,1
4830,76561198097096188,1
4831,76561198097098576,1
4832,76561198097101138,1
4833,76561198097398203,1
4834,76561198097399344,1
4835,76561198097453261,1
4836,76561198097598660,1
4837,76561198097697260,1
4838,76561198097783224,1
4839,76561198097797058,1
4840,76561198097939077,1
4841,76561198097948368,1
4842,76561198097963150,1
4843,76561198097976941,1
4844,76561198098025974,1
4845,76561198098102161,1
4846,76561198098123450,1
4847,76561198098215362,1
4848,76561198098221658,1
4849,76561198098250900,1
4850,76561198098367300,1
4851,76561198098393457,1
4852,76561198098450350,1
4853,76561198098469277,1
4854,76561198098470826,1
4855,76561198098487746,1
4856,76561198098730394,1
4857,76561198098879074,1
4858,76561198098897843,1
4859,76561198099069139,1
4860,76561198099160017,1
4861,76561198099279505,1
4862,76561198099347199,1
4863,76561198099407207,1
4864,76561198099500406,1
4865,76561198099731179,1
4866,76561198099977846,1
4867,76561198100098147,1
4868,76561198100228074,1
4869,76561198100640929,1
4870,76561198100747151,1
4871,76561198100817977,1
4872,76561198100831827,1
4873,76561198100856003,1
4874,76561198100883665,1
4875,76561198101098809,1
4876,76561198101147629,1
4877,76561198101229557,1
4878,76561198101266355,1
4879,76561198101282131,1
4880,76561198101384561,1
4881,76561198101385806,1
4882,76561198101481135,1
4883,76561198101550701,1
4884,76561198101588510,1
4885,76561198101643339,1
4886,76561198101691527,1
4887,76561198101773690,1
4888,76561198101789500,1
4889,76561198101836283,1
4890,76561198102035925,1
4891,76561198102081960,1
4892,76561198102169426,1
4893,76561198102320358,1
4894,76561198102533818,1
4895,76561198102715498,1
4896,76561198102762872,1
4897,76561198102804949,1
4898,76561198102888976,1
4899,76561198102957409,1
4900,76561198103005634,1
4901,76561198103027138,1
4902,76561198103124958,1
4903,76561198103257587,1
4904,76561198103277938,1
4905,76561198103314105,1
4906,76561198103334372,1
4907,76561198103406955,1
4908,76561198103481219,1
4909,76561198103483218,1
4910,76561198103488755,1
4911,76561198103505025,1
4912,76561198103615634,1
4913,76561198103883403,1
4914,76561198103887558,1
4915,76561198103930552,1
4916,76561198104007883,1
4917,76561198104034199,1
4918,76561198104077047,1
4919,76561198104080201,1
4920,76561198104105395,1
4921,76561198104115964,1
4922,76561198104182343,1
4923,76561198104268795,1
4924,76561198104335729,1
4925,76561198104508658,1
4926,76561198104608611,1
4927,76561198104681138,1
4928,76561198104784498,1
4929,76561198104827547,1
4930,76561198104892404,1
4931,76561198104979730,1
4932,76561198104991453,1
4933,76561198105174506,1
4934,76561198105327769,1
4935,76561198105624027,1
4936,76561198105719772,1
4937,76561198105738600,1
4938,76561198105779535,1
4939,76561198105837311,1
4940,76561198105918176,1
4941,76561198105955607,1
4942,76561198106067727,1
4943,76561198106132892,1
4944,76561198106375735,1
4945,76561198106390709,1
4946,76561198106401847,1
4947,76561198106588602,1
4948,76561198106760444,1
4949,76561198106763601,1
4950,76561198106935885,1
4951,76561198107010005,1
4952,76561198107016815,1
4953,76561198107105175,1
4954,76561198107148940,1
4955,76561198107159948,1
4956,76561198107177797,1
4957,76561198107207168,1
4958,76561198107343160,1
4959,76561198107372198,1
4960,76561198107443126,1
4961,76561198107448939,1
4962,76561198107569706,1
4963,76561198107599475,1
4964,76561198107657573,1
4965,76561198107742751,1
4966,76561198107868585,1
4967,76561198108022065,1
4968,76561198108137948,1
4969,76561198108138822,1
4970,76561198108461686,1
4971,76561198108563283,1
4972,76561198108580616,1
4973,76561198108622716,1
4974,76561198108733748,1
4975,76561198108826723,1
4976,76561198108999960,1
4977,76561198109000312,1
4978,76561198109026804,1
4979,76561198109147130,1
4980,76561198109156659,1
4981,76561198109317461,1
4982,76561198109406708,1
4983,76561198109830355,1
4984,76561198109969479,1
4985,76561198110103984,1
4986,76561198110113358,1
4987,76561198110117481,1
4988,76561198110158883,1
4989,76561198110162683,1
4990,76561198110205470,1
4991,76561198110265142,1
4992,76561198110274456,1
4993,76561198110328394,1
4994,76561198110328437,1
4995,76561198110382014,1
4996,76561198110504975,1
4997,76561198110686222,1
4998,76561198110878420,1
4999,76561198111299226,1
5000,76561198111465809,1
5001,76561198111878643,1
5002,76561198111978653,1
5003,76561198111990918,1
5004,76561198112045579,1
5005,76561198112101384,1
5006,76561198112115325,1
5007,76561198112185885,1
5008,76561198112269096,1
5009,76561198112360531,1
5010,76561198112427929,1
5011,76561198112465577,1
5012,76561198112516482,1
5013,76561198112651948,1
5014,76561198112711539,1
5015,76561198112882344,1
5016,76561198112915845,1
5017,76561198113027057,1
5018,76561198113069205,1
5019,76561198113097899,1
5020,76561198113183988,1
5021,76561198113200742,1
5022,76561198113246426,1
5023,76561198113332409,1
5024,76561198113437406,1
5025,76561198113454295,1
5026,76561198113585517,1
5027,76561198113618916,1
5028,76561198113687817,1
5029,76561198113699446,1
5030,76561198113705497,1
5031,76561198113792839,1
5032,76561198113792921,1
5033,76561198113874836,1
5034,76561198114026474,1
5035,76561198114080972,1
5036,76561198114124154,1
5037,76561198114237015,1
5038,76561198114292877,1
5039,76561198114325624,1
5040,76561198114457675,1
5041,76561198114522460,1
5042,76561198114533526,1
5043,76561198114556775,1
5044,76561198114572781,1
5045,76561198114587272,1
5046,76561198114768333,1
5047,76561198114877920,1
5048,76561198115120153,1
5049,76561198115175568,1
5050,76561198115199772,1
5051,76561198115253894,1
5052,76561198115357285,1
5053,76561198115483740,1
5054,76561198115531856,1
5055,76561198115595568,1
5056,76561198115617234,1
5057,76561198115713803,1
5058,76561198115811478,1
5059,76561198115851093,1
5060,76561198116064605,1
5061,76561198116088882,1
5062,76561198116137247,1
5063,76561198116180286,1
5064,76561198116191056,1
5065,76561198116213529,1
5066,76561198116226389,1
5067,76561198116229540,1
5068,76561198116238962,1
5069,76561198116261851,1
5070,76561198116281381,1
5071,76561198116359104,1
5072,76561198116367291,1
5073,76561198116495167,1
5074,76561198116509037,1
5075,76561198116587957,1
5076,76561198116594089,1
5077,76561198116760640,1
5078,76561198116871958,1
5079,76561198116921787,1
5080,76561198116935353,1
5081,76561198117010892,1
5082,76561198117022381,1
5083,76561198117052117,1
5084,76561198117056965,1
5085,76561198117105593,1
5086,76561198117183407,1
5087,76561198117188752,1
5088,76561198117248795,1
5089,76561198117305264,1
5090,76561198117387245,1
5091,76561198117399281,1
5092,76561198117417167,1
5093,76561198117419538,1
5094,76561198117437455,1
5095,76561198117448344,1
5096,76561198117520316,1
5097,76561198117595178,1
5098,76561198117705047,1
5099,76561198117872268,1
5100,76561198117948582,1
5101,76561198117975658,1
5102,76561198117988987,1
5103,76561198118162186,1
5104,76561198118250814,1
5105,76561198118446827,1
5106,76561198118477516,1
5107,76561198118551125,1
5108,76561198118659125,1
5109,76561198118663342,1
5110,76561198118691487,1
5111,76561198118756649,1
5112,76561198118796994,1
5113,76561198118806429,1
5114,76561198118819662,1
5115,76561198118886298,1
5116,76561198118902289,1
5117,76561198118909508,1
5118,76561198118994437,1
5119,76561198119058878,1
5120,76561198119136832,1
5121,76561198119144813,1
5122,76561198119195670,1
5123,76561198119224181,1
5124,76561198119229545,1
5125,76561198119230345,1
5126,76561198119296239,1
5127,76561198119307767,1
5128,76561198119324564,1
5129,76561198119364186,1
5130,76561198119372013,1
5131,76561198119416871,1
5132,76561198119435940,1
5133,76561198119496435,1
5134,76561198119521588,1
5135,76561198119522356,1
5136,76561198119601320,1
5137,76561198119611385,1
5138,76561198119673675,1
5139,76561198119718413,1
5140,76561198119907192,1
5141,76561198119933067,1
5142,76561198119935182,1
5143,76561198120007310,1
5144,76561198120018098,1
5145,76561198120140081,1
5146,76561198120181007,1
5147,76561198120302093,1
5148,76561198120329571,1
5149,76561198120412842,1
5150,76561198120457809,1
5151,76561198120553435,1
5152,76561198120638141,1
5153,76561198120650209,1
5154,76561198120651094,1
5155,76561198120720393,1
5156,76561198120827380,1
5157,76561198120844304,1
5158,76561198120936219,1
5159,76561198120956417,1
5160,76561198121002086,1
5161,76561198121026300,1
5162,76561198121032038,1
5163,76561198121180284,1
5164,76561198121206523,1
5165,76561198121267776,1
5166,76561198121536191,1
5167,76561198121676285,1
5168,76561198121742745,1
5169,76561198122226069,1
5170,76561198122245793,1
5171,76561198122368493,1
5172,76561198122421582,1
5173,76561198122426080,1
5174,76561198122498582,1
5175,76561198122538755,1
5176,76561198122597148,1
5177,76561198122677404,1
5178,76561198122758860,1
5179,76561198122772655,1
5180,76561198122782259,1
5181,76561198122784936,1
5182,76561198122796358,1
5183,76561198122820680,1
5184,76561198122898952,1
5185,76561198123015771,1
5186,76561198123015784,1
5187,76561198123026650,1
5188,76561198123122373,1
5189,76561198123339307,1
5190,76561198123478342,1
5191,76561198123545336,1
5192,76561198123549251,1
5193,76561198123628930,1
5194,76561198123643476,1
5195,76561198123777637,1
5196,76561198123780462,1
5197,76561198124110926,1
5198,76561198124172947,1
5199,76561198124232950,1
5200,76561198124239195,1
5201,76561198124401342,1
5202,76561198124591829,1
5203,76561198124645639,1
5204,76561198124647379,1
5205,76561198124660184,1
5206,76561198124707268,1
5207,76561198124764573,1
5208,76561198124833710,1
5209,76561198125012891,1
5210,76561198125017544,1
5211,76561198125116902,1
5212,76561198125125540,1
5213,76561198125148293,1
5214,76561198125218852,1
5215,76561198125268924,1
5216,76561198125288589,1
5217,76561198125423768,1
5218,76561198125617961,1
5219,76561198125824256,1
5220,76561198125881880,1
5221,76561198125894526,1
5222,76561198125921338,1
5223,76561198125929786,1
5224,76561198126008155,1
5225,76561198126019590,1
5226,76561198126136725,1
5227,76561198126148977,1
5228,76561198126224854,1
5229,76561198126334963,1
5230,76561198126612914,1
5231,76561198126695970,1
5232,76561198126796742,1
5233,76561198126812821,1
5234,76561198126954403,1
5235,76561198127031980,1
5236,76561198127099596,1
5237,76561198127154100,1
5238,76561198127193664,1
5239,76561198127218387,1
5240,76561198127283377,1
5241,76561198127304052,1
5242,76561198127322116,1
5243,76561198127363391,1
5244,76561198127381705,1
5245,76561198127400688,1
5246,76561198127469433,1
5247,76561198127621005,1
5248,76561198127705698,1
5249,76561198127846741,1
5250,76561198127920985,1
5251,76561198127974970,1
5252,76561198127994981,1
5253,76561198128027444,1
5254,76561198128073645,1
5255,76561198128099579,1
5256,76561198128107031,1
5257,76561198128164719,1
5258,76561198128222293,1
5259,76561198128334380,1
5260,76561198128374479,1
5261,76561198128573846,1
5262,76561198128594735,1
5263,76561198128639691,1
5264,76561198128641578,1
5265,76561198128658580,1
5266,76561198128694432,1
5267,76561198128747006,1
5268,76561198128760898,1
5269,76561198128798802,1
5270,76561198128799299,1
5271,76561198128929521,1
5272,76561198128946522,1
5273,76561198128971175,1
5274,76561198129209379,1
5275,76561198129262079,1
5276,76561198129263530,1
5277,76561198129290560,1
5278,76561198129490089,1
5279,76561198129494047,1
5280,76561198129541998,1
5281,76561198129555298,1
5282,76561198129602403,1
5283,76561198129620212,1
5284,76561198129622638,1
5285,76561198129633347,1
5286,76561198129656448,1
5287,76561198129674310,1
5288,76561198129682442,1
5289,76561198129683126,1
5290,76561198129740353,1
5291,76561198129746811,1
5292,76561198129765616,1
5293,76561198129785241,1
5294,76561198129823733,1
5295,76561198129839165,1
5296,76561198129865989,1
5297,76561198129898693,1
5298,76561198129941472,1
5299,76561198129943630,1
5300,76561198129975201,1
5301,76561198130059041,1
5302,76561198130292343,1
5303,76561198130308798,1
5304,76561198130382047,1
5305,76561198130479572,1
5306,76561198130528873,1
5307,76561198130563725,1
5308,76561198130614909,1
5309,76561198130637054,1
5310,76561198130693046,1
5311,76561198130748327,1
5312,76561198130754615,1
5313,76561198130879055,1
5314,76561198130904740,1
5315,76561198130981730,1
5316,76561198130989985,1
5317,76561198131070176,1
5318,76561198131363836,1
5319,76561198131404365,1
5320,76561198131432436,1
5321,76561198131479548,1
5322,76561198131505151,1
5323,76561198131512129,1
5324,76561198131531605,1
5325,76561198131576948,1
5326,76561198131716487,1
5327,76561198131752871,1
5328,76561198131784382,1
5329,76561198131890536,1
5330,76561198131950249,1
5331,76561198131984876,1
5332,76561198132030897,1
5333,76561198132053124,1
5334,76561198132071305,1
5335,76561198132074237,1
5336,76561198132114501,1
5337,76561198132271009,1
5338,76561198132374176,1
5339,76561198132399734,1
5340,76561198132452234,1
5341,76561198132534295,1
5342,76561198132615198,1
5343,76561198132740568,1
5344,76561198132757213,1
5345,76561198132826595,1
5346,76561198132893425,1
5347,76561198132947521,1
5348,76561198132996236,1
5349,76561198133082332,1
5350,76561198133114852,1
5351,76561198133140811,1
5352,76561198133252097,1
5353,76561198133290348,1
5354,76561198133535708,1
5355,76561198133605447,1
5356,76561198133623950,1
5357,76561198133681273,1
5358,76561198133779674,1
5359,76561198133788841,1
5360,76561198133796701,1
5361,76561198133859060,1
5362,76561198133946617,1
5363,76561198134063978,1
5364,76561198134142455,1
5365,76561198134177804,1
5366,76561198134378051,1
5367,76561198134396535,1
5368,76561198134402731,1
5369,76561198134520079,1
5370,76561198134576534,1
5371,76561198134760624,1
5372,76561198134868233,1
5373,76561198134878428,1
5374,76561198134889976,1
5375,76561198134975014,1
5376,76561198135012645,1
5377,76561198135036297,1
5378,76561198135131203,1
